"","PC1","PC2","PC3","PC4","PC5","PC6","PC7"
"8_1970",-0.00921492155846846,-0.201500751194334,0.0233314018209477,-0.0926851822056996,0.138465419780915,-0.0248770128051052,-0.317537364967314
"8_1971",-0.0525806139794266,-0.236805073034888,0.0237142729968155,-0.151983192207939,0.150602998578197,-0.246903679095328,-0.255109541470966
"8_1972",-0.0556239634461754,-0.23598228721127,0.0243236255422483,-0.0749033872226207,0.219357762979225,-0.265115177917981,-0.246644351912483
"8_1973",-0.0611748996720691,-0.23168620760383,0.0329502852095331,-0.0797563840612029,0.226296846795501,-0.306205247056608,-0.257386761803467
"8_1974",-0.0745195188192079,-0.219681226785114,0.029449448165442,-0.0207972874854599,0.257191136745902,-0.284911837328396,-0.149556296106653
"8_1975",-0.0624491950804257,-0.233572622480183,0.0272088595042775,-0.0294866718234436,0.184078983993299,-0.220787727064241,-0.127802021145755
"8_1976",-0.0718174705891726,-0.22277635793542,0.031178834174974,-0.0348255154027843,0.259085286148709,-0.299266751594998,-0.173884694821989
"8_1977",-0.0774501985459031,-0.221025360494723,0.0669997763123502,-0.021310713266914,0.191368897592056,-0.337955286960718,-0.180751237280799
"8_1978",-0.0942505297043116,-0.1889995210934,0.0829449435853041,-0.043381458864521,0.210891446035281,-0.481670510226602,-0.109589840239712
"8_1979",-0.0992653669714777,-0.170010430371614,0.10060525911419,-0.0378551694722356,0.196353427203673,-0.537604926626074,-0.118812234407357
"9_1970",-0.0743948822071626,-0.144488809485013,-0.0859127967641998,-0.255587784729736,0.0618604279679174,-0.171187858717594,0.0991881106175416
"9_1971",-0.102063147319145,-0.14510949167961,-0.0116337866010425,-0.259339108954306,0.172916620771876,-0.390914748518011,0.0838501282220854
"9_1972",-0.126544586085754,-0.000366189946404751,0.066480674578773,-0.211583639366066,0.219126595765522,-0.43537432532679,0.073950322497213
"9_1973",-0.121379619689337,-0.0428229977581579,0.0236382507431748,-0.205871295594559,0.210566998962861,-0.412318899308217,0.0590023561352321
"9_1974",-0.120135273952207,-0.0550457375919041,0.0468286587632506,-0.186860559483813,0.258158218339358,-0.518403850724885,0.0544270779982918
"9_1975",-0.105278138306784,-0.120588236711979,-0.0235746241553155,-0.225136013317616,0.200971921285403,-0.383925438585313,0.0588544355449023
"9_1976",-0.118822017513393,-0.0666723430346302,0.0559439777646662,-0.205927420269244,0.194044210565653,-0.524090936841715,0.0783835394582905
"9_1977",-0.120767418834808,-0.0733556965791212,0.0379242634458884,-0.192971763533658,0.216385968732193,-0.470498205231334,0.131752377199355
"9_1978",-0.126956771466849,0.014911249303594,0.0927832263104063,-0.175362072798632,0.209040863773236,-0.454857867699375,0.0701274679965365
"9_1979",-0.126560757886757,0.0245890542021779,0.116166471488914,-0.17223918909733,0.189968653441627,-0.488343476236203,0.0996636707256285
"13_1970",-0.00634894718134325,-0.147969755200487,0.0260371136570357,-0.43284419016557,-0.244463713449646,0.0428186427897616,-0.0742003143102885
"13_1971",-0.0248015075033312,-0.187313469053707,0.0112855387323851,-0.406224975847921,-0.174748647754498,-0.0298380008146685,-0.0610487334517966
"13_1972",-0.0306988527224168,-0.190187987237004,-0.00125144518221314,-0.40745547698277,-0.176163792506511,-0.0478153643075966,-0.0395156226071027
"13_1973",-0.0403140417192342,-0.193091417373113,0.00799587666142387,-0.425173244425639,-0.136750554161518,-0.106854833654853,-0.0762556714269809
"13_1974",-0.0514670539074825,-0.195497585731853,0.0170768266773354,-0.414293616767424,-0.14336627504859,-0.153864948958919,-0.0733936071627273
"13_1975",-0.0251026894181538,-0.181467082598859,0.0259521748994229,-0.422551722622424,-0.226820132715253,-0.0471897493034907,-0.0773793850987527
"13_1976",-0.0433910816724947,-0.187803346254937,0.0310725244097458,-0.431321581289869,-0.197775520944338,-0.133661547055357,-0.100870593936602
"13_1977",-0.0387627592009321,-0.189153585925474,0.0344317811697736,-0.410099495359693,-0.241082446458757,-0.0729040048735167,-0.0778972695918429
"13_1978",-0.0641344804991699,-0.181934251023941,0.0422012272694926,-0.401529159872129,-0.162519609327617,-0.234015317330471,-0.0617579173765417
"13_1979",-0.05870293775462,-0.191910873940914,0.0390776688898269,-0.397959781576708,-0.142792482920125,-0.224581587794956,-0.0868808160849603
"14_1970",0.031754422716689,-0.0895765141089795,0.0463202109203651,0.0840724085038637,-0.0630815555531579,0.215728875845642,-0.143458271019914
"14_1971",0.0242878235205283,-0.119477684736311,0.0327510715015604,0.0435558142142995,-0.121957690250714,0.203537886810144,-0.127081599566084
"14_1972",0.0188539853659989,-0.139164296918356,0.0513951572757593,0.113798634835156,-0.0993739517049795,0.215988623739528,-0.155402393947119
"14_1973",-0.0159297206262187,-0.198057131253716,0.0724455819831877,0.216664482480377,-0.142210927133128,0.182249026517327,-0.32469614697024
"14_1974",-0.0383451190504968,-0.212581085307105,0.113324757929823,0.28157273105625,-0.256576702762653,0.0986082444156506,-0.318178792281385
"14_1975",-0.0376499932478356,-0.212515704887857,0.131614300378973,0.286429631214912,-0.308666743679412,0.0898068221576365,-0.299698196959966
"14_1976",-0.0584990265496859,-0.219190857101029,0.123436688678899,0.266194426453109,-0.268878365307604,-0.0265020883840362,-0.287401808087252
"14_1977",-0.0667588506713647,-0.214816787705258,0.14607487683843,0.274325271333344,-0.277872911575762,-0.113410741598027,-0.245760180111473
"14_1978",-0.0686402929279345,-0.216951497228535,0.12533862189609,0.265815832721559,-0.279975495626638,-0.0918147991162976,-0.205619425092611
"14_1979",-0.0737160989379769,-0.223475467892753,0.116277772974677,0.206499995914285,-0.159552241987513,-0.151216908800542,-0.239614138746736
