"","PC1","PC2","PC3","PC4","PC5","PC6","PC7"
"8_1984",0.0461627647810384,-0.0418882458246047,-0.0725906079175962,0.0180553952608215,-0.0404636176986605,-0.222045374799662,-0.101322684124581
"8_1985",0.0487837073094328,-0.0664473725345339,-0.0283610920650262,-0.00228992743337466,-0.0368896937070586,-0.228760771616009,-0.0917477732878174
"8_1986",0.0318701153632931,-0.0121180213123848,-0.105306209495802,0.0386977441307677,-0.021802258137481,-0.188848701643686,-0.0968125878868704
"8_1987",0.0373908253493474,-0.0208128740086659,-0.104463327912644,0.0355809280823799,-0.0331741392018825,-0.191617762932003,-0.0944392535351609
"8_1988",0.0230053167721955,-0.00437499190384834,-0.110827198456748,0.0393706226386912,-0.0172818363003081,-0.153591443407161,-0.0855813423477819
"8_1989",0.0319268883539393,-0.0191202692860425,-0.109367629019593,0.034931057846865,-0.0325765638693494,-0.186040226922175,-0.0881295387408154
"8_1990",0.0462731288556432,-0.0686577853299101,-0.0261266304299014,-0.0144384121081371,-0.0536135512466776,-0.23495242793017,-0.0739929558534708
"8_1991",0.0390354089041766,-0.0275278595357657,-0.0973579415753636,0.0318849916445254,-0.039191966613423,-0.196373116365372,-0.0697969129759481
"8_1992",0.0220065079409937,-0.00943519455909002,-0.111561867584209,0.0395080534684008,-0.00293526411602919,-0.129630077760638,-0.0351434685687244
"8_1993",0.0315830277210053,-0.0191333397463699,-0.112656896020691,0.025560702496193,-0.0396813501929285,-0.150028673104941,-0.050925709682719
"8_1994",0.0425888295805399,-0.0286737603395747,-0.0943146862346697,0.0265293387828773,-0.0124214390759537,-0.202288270372933,-0.0775825003798869
"8_1995",0.0433450859548905,-0.0797357139949223,0.0210363799855838,-0.0386168355632039,-0.0391837729327537,-0.172972678895136,-0.0274174470043169
"8_1996",0.0466570137433207,-0.0733304993863073,-0.0120491476428088,-0.0203830326274552,-0.0387790923669293,-0.217886215286297,-0.0489512900318108
"8_1997",0.0389885668784801,-0.0297119206335426,-0.0990418627502248,0.0172552958762095,-0.0133750642114525,-0.186206221106266,-0.0448931474352082
"8_1998",0.0340740787401696,-0.0250136173284478,-0.102058189882648,0.0408745554494716,-0.0207875989433088,-0.182168248133576,-0.0554437604703756
"8_1999",0.0360809928610376,-0.0220113081075208,-0.103198035123875,0.0277080129450875,-0.00591455922240346,-0.169112811472601,-0.042468224187999
"8_2000",0.043807708081702,-0.0574906643717094,-0.057948962564284,0.0183711787576939,-0.0513527567431541,-0.201234929139037,-0.0472098691339598
"9_1940",0.0171118900671447,0.0564504434244589,0.00777784452406205,-0.0984653139038738,-0.0974258040070242,-0.0443592219719668,-0.104159890772489
"9_1941",0.0261460059997947,0.0620719108214361,0.0251785066338392,-0.04205192861235,-0.0504258062354223,-0.0682597853158171,-0.121718817539664
"9_1942",0.0276613260922246,0.0689233067181372,0.0362252881209207,-0.0369453646454675,-0.0623558852043463,-0.094278297072703,-0.143545768439016
"9_1943",0.0269677510487519,0.0696084330112365,0.0158410222328658,0.00551467269166551,-0.0323968193700314,-0.0574480833718339,-0.161364888124132
"9_1944",0.0115798798791717,0.0700119824364598,-0.00956154338104467,-0.0414964194298128,-0.0377389296756556,-0.0120144749601958,-0.171598371891778
"9_1945",0.00708473570647497,0.0628189267527378,-0.00279660985492759,-0.0305309493706953,0.0100338676250415,-0.0660412902898768,-0.0917468623792959
"9_1946",0.0208350486692247,0.0802784657669936,0.0182056710732349,-0.0509879336458606,-0.027962420311685,0.00397920730717254,-0.0404284469434844
"9_1947",0.0198270540018654,0.0734191760194871,-0.00232557797122246,-0.097969204805121,-0.0602575482796284,-0.0143771461976406,-0.036829097506089
"9_1948",0.0109966974230233,0.0620760612138476,-0.0399050483385379,-0.0607959792889956,-0.0401346080880755,0.0566134035467838,-0.108065918209434
"9_1949",0.0286938978194086,0.0560142992512628,-0.0407748245288649,-0.0770112553009617,-0.0105296548137602,-0.0316630485208513,-0.1179238933815
